fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge,ccn,fac_name,hrrcode,merger_target,merger_of_equals,bankruptcy,system_exit,system_split,system_id_yr,any_merger,merger_year,treated,years_to_merger,post_merger,match_pair_id
2016,632975,471306,,10/01/2015,09/30/2016,2,53638123.0,55187776.0,9150.0,219600.0,,4127.0,766.0,1536.0,34920.652994791664,471306,SPRINGFIELD HOSPITAL,281.0,0,0,0,0,0,408.0,0,,0,,0,143
2016,632992,141325,,10/01/2015,09/30/2016,2,29280838.0,27211857.0,9150.0,20616.0,,939.0,91.0,373.0,78500.90616621984,141325,OSF SAINT LUKES MEDICAL CENTER,170.0,0,0,0,0,0,327.0,0,2014.0,1,2.0,1,248
2016,633024,491303,,10/01/2015,09/30/2016,2,6364531.0,9189738.0,732.0,504.0,,9.0,,12.0,530377.5833333334,491303,DICKENSON COMMUNITY HOSPITAL,376.0,0,0,0,0,0,88.0,0,2018.0,1,-2.0,0,840
2016,633070,61320,,01/01/2016,12/31/2016,9,39872890.0,33019532.0,7320.0,32232.0,,927.0,326.0,564.0,70696.6134751773,61320,GUNNISON VALLEY HOSPITAL,105.0,0,0,0,0,0,2312.0,0,,0,,0,631
2016,633113,392037,,06/01/2016,05/31/2017,4,14779135.0,13575559.0,18250.0,,,4621.0,10.0,314.0,47067.30891719745,392037,,,0,0,0,0,0,,0,,0,,0,200
2016,633154,191300,,11/01/2015,10/31/2016,11,10108699.0,12804756.0,9150.0,81.55,,1358.0,8.0,70.0,144409.98571428572,191300,ST HELENA PARISH HOSPITAL CAH,210.0,0,0,0,0,0,1876.0,0,,0,,0,766
2016,633155,191303,,07/01/2016,06/30/2017,1,8300330.0,6975558.0,5475.0,3768.0,,133.0,,51.0,162751.568627451,191303,ASSUMPTION COMMUNITY HOSPITAL,212.0,0,0,0,0,0,69.0,0,,0,,0,458
2016,633317,110089,,01/01/2016,12/31/2016,2,110331512.0,117773735.0,31476.0,,1112440.0,6626.0,1635.0,4007.0,27534.692288495135,110089,COFFEE REGIONAL MEDICAL CENTER,123.0,0,0,0,0,0,848.0,0,,0,,0,442
2016,633505,431302,,07/01/2016,06/30/2017,2,6835941.0,6147968.0,3650.0,7839.83,,552.0,,96.0,71207.71875,431302,AVERA GETTYSBURG HOSPITAL,371.0,0,0,0,0,0,322.0,0,2013.0,1,3.0,1,160
2016,633552,394051,,07/01/2016,06/30/2017,2,24421683.0,33082136.0,31117.0,,,3177.0,1380.0,2092.0,11673.844646271513,394051,,,0,0,0,0,0,,0,,0,,0,650
2016,633629,261303,,07/01/2016,06/30/2017,2,14096094.0,15715307.0,5840.0,26029.0,,1479.0,68.0,385.0,36613.23116883117,261303,COMMUNITY HOSPITAL ASSOCIATION,278.0,0,0,0,0,0,1556.0,0,,0,,0,816
2016,633641,360351,,01/01/2016,12/31/2016,4,142757168.0,125898444.0,21960.0,,1227380.0,2643.0,27.0,3902.0,36585.64018452076,360351,,,0,0,0,0,0,,0,,0,,0,62
2016,633696,394050,,01/01/2016,12/31/2016,4,18453559.0,13060033.0,40992.0,,,1420.0,113.0,1306.0,14129.83078101072,394050,,,0,0,0,0,0,,0,,0,,0,239
2016,633735,30119,,07/01/2016,06/30/2017,1,263904367.0,262329319.0,72270.0,,3145800.0,15123.0,1093.0,14954.0,17647.74421559449,30119,MERCY GILBERT MEDICAL CENTER,11.0,0,0,0,0,0,317.0,0,2019.0,1,-3.0,0,911
2016,633752,360076,,01/01/2016,12/31/2016,2,217801020.0,234235486.0,79422.0,,2154040.0,9997.0,2173.0,7574.0,28756.40612622128,360076,ATRIUM MEDICAL CENTER,332.0,0,0,0,0,0,2717.0,0,2014.0,1,2.0,1,317
2016,633753,360086,,01/01/2016,12/31/2016,1,224199112.0,219066331.0,84180.0,,3010140.0,15729.0,1801.0,13683.0,16385.230724256377,360086,SPRINGFIELD REGIONAL MEDICAL CENTER,330.0,0,0,0,0,0,311.0,0,,0,,0,64
2016,633759,431339,,01/01/2016,12/31/2016,2,15453294.0,18119290.0,9150.0,29650.75,,1148.0,507.0,438.0,35281.49315068493,431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,322.0,0,0,0,0,0,1636.0,0,2018.0,1,-2.0,0,816
2016,633783,351324,,07/01/2016,06/30/2017,1,12512489.0,12074951.0,9125.0,15555.0,,1879.0,19.0,244.0,51280.69262295082,351324,MERCY HOSPITAL OF VALLEY CITY,322.0,0,0,0,0,0,2677.0,0,2019.0,1,-3.0,0,922
2016,633787,21302,,01/01/2016,12/31/2016,1,17556149.0,16780364.0,2196.0,4110.0,,435.0,35.0,67.0,262032.07462686568,21302,PROVIDENCE SEWARD HOSPITAL,10.0,0,1,0,0,0,10.0,1,2016.0,1,0.0,1,522
2016,633796,161322,,07/01/2016,06/30/2017,9,12641490.0,14604718.0,9150.0,10220.0,,594.0,6.0,134.0,94339.4776119403,161322,DALLAS COUNTY HOSPITAL,192.0,0,0,0,0,0,1525.0,0,2018.0,1,-2.0,0,772
2016,633919,180001,,01/01/2016,12/31/2016,1,112312327.0,95207072.0,49044.0,,2286900.0,12078.0,265.0,7478.0,15019.032762770794,180001,ST ELIZABETH FT THOMAS,203.0,0,0,0,0,0,471.0,0,,0,,0,322
2016,633955,360002,,01/01/2016,12/31/2016,2,74675976.0,72305396.0,14274.0,,907816.0,3055.0,291.0,2292.0,32581.141361256545,360002,SAMARITAN REGIONAL HEALTH SYSTEM,329.0,0,0,0,0,0,38.0,0,2015.0,1,1.0,1,452
2016,633997,360143,,01/01/2016,12/31/2016,1,146837790.0,164324790.0,79845.0,,2273684.0,13437.0,1029.0,6104.0,24055.994429882045,360143,MARYMOUNT HOSPITAL,328.0,0,0,0,0,0,130.0,0,,0,,0,115
2016,634005,360174,,01/01/2016,12/31/2016,2,144782161.0,135137639.0,49112.0,,1707636.0,6899.0,1630.0,5456.0,26536.3198313783,360174,UPPER VALLEY MEDICAL CENTER,330.0,0,0,0,0,0,2717.0,0,,0,,0,706
2016,634067,60049,,10/01/2015,09/30/2016,2,102588074.0,95317461.0,14274.0,,534735.0,1302.0,929.0,1478.0,69410.06359945872,60049,YAMPA VALLEY MEDICAL CENTER,103.0,0,0,0,0,0,2326.0,0,2017.0,1,-1.0,0,744
2016,634218,451367,,12/01/2015,11/30/2016,2,29313557.0,30175025.0,9150.0,74640.0,,2209.0,20.0,893.0,32825.93169092945,451367,EAST TEXAS MEDICAL CENTER PITTSBURG,416.0,0,0,0,0,0,110.0,0,2018.0,1,-2.0,0,833
2016,634284,370214,,07/01/2016,06/30/2017,8,12239486.0,11767358.0,9490.0,,20832.0,75.0,1924.0,1012.0,12094.353754940712,370214,LINDSAY MUNICIPAL HOSPITAL,339.0,0,0,0,0,0,1967.0,0,,0,,0,392
2016,634395,360055,,01/01/2016,12/31/2016,4,130496647.0,135425704.0,85278.0,,2098796.0,13074.0,2177.0,8613.0,15151.125856263789,360055,TRUMBULL MEMORIAL HOSPITAL,335.0,0,0,0,0,0,2620.0,0,2017.0,1,-1.0,0,693
2016,634400,360145,,01/01/2016,12/31/2016,2,200381654.0,201425347.0,78324.0,,3333372.0,17577.0,2237.0,10173.0,19697.400373537796,360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,331.0,0,0,0,0,0,38.0,0,2014.0,1,2.0,1,319
2016,634408,360212,,01/01/2016,02/06/2016,2,5008941.0,21159795.0,5184.0,,107912.0,439.0,34.0,1271.0,3940.944925255704,360212,,,0,0,0,0,0,,0,,0,,0,539
2016,634438,51331,,01/01/2016,12/31/2016,2,18784009.0,16157937.0,4026.0,19584.0,,600.0,3.0,247.0,76048.61943319839,51331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,86.0,0,0,0,0,0,24.0,0,,0,,0,777
2016,634442,151316,,07/01/2016,05/31/2017,2,21090378.0,21425404.0,8375.0,22512.0,,725.0,84.0,328.0,64299.93292682927,151316,ST VINCENT FRANKFORT HOSPITAL INC,183.0,1,0,0,0,0,153.0,1,2016.0,1,0.0,1,505
2016,634445,161333,,07/01/2016,06/30/2017,9,22589988.0,27443103.0,6205.0,10796.0,,1766.0,11.0,160.0,141187.425,161333,STORY COUNTY HOSPITAL,192.0,0,0,0,0,0,352.0,0,2013.0,1,3.0,1,42
2016,634466,451324,,01/01/2016,12/31/2016,11,7494717.0,10199382.0,4392.0,9189.0,,409.0,3.0,132.0,56778.15909090909,451324,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,411.0,0,0,0,0,0,2187.0,0,,0,,0,406
2016,634617,673045,,01/01/2016,12/31/2016,4,12880734.0,8928921.0,10080.0,,,6960.0,,617.0,20876.392220421392,673045,,,0,0,0,0,0,,0,,0,,0,488
2016,634984,370192,,01/01/2016,12/31/2016,4,16455649.0,13872611.0,3294.0,,85008.0,127.0,10.0,269.0,61173.41635687732,370192,NORTHWEST SURGICAL HOSPITAL,339.0,0,0,0,0,0,1923.0,0,,0,,0,656
2016,634985,370227,,01/01/2016,12/31/2016,1,37861159.0,29773513.0,11712.0,,435316.0,1185.0,862.0,1555.0,24348.012218649517,370227,ST JOHN OWASSO,340.0,0,0,0,0,0,118.0,0,2013.0,1,3.0,1,138
2016,635018,314027,,01/01/2016,12/31/2016,9,13541376.0,16145475.0,16104.0,,,2461.0,262.0,303.0,44691.0099009901,314027,,,0,0,0,0,0,,0,,0,,0,483
2016,635033,370235,,01/01/2016,12/31/2016,4,64005390.0,55281822.0,16104.0,,1296515.0,2839.0,220.0,2596.0,24655.38906009245,370235,"ST JOHN BROKEN ARROW, INC",340.0,0,0,0,0,0,118.0,0,2013.0,1,3.0,1,139
2016,635084,360197,,01/01/2016,12/31/2016,2,94495069.0,91401575.0,14274.0,,682444.0,2149.0,563.0,1617.0,58438.50896722325,360197,MARY RUTAN HOSPITAL,329.0,0,0,0,0,0,955.0,0,,0,,0,984
2016,635088,360355,,01/01/2016,12/31/2016,4,36642672.0,36210048.0,8784.0,,189336.0,462.0,13.0,626.0,58534.61980830671,360355,,,0,0,0,0,0,,0,,0,,0,948
2016,635353,150045,,10/01/2015,09/30/2016,2,58797058.0,66218140.0,20496.0,,582008.0,2230.0,267.0,2179.0,26983.5052776503,150045,DEKALB HEALTH,180.0,0,0,0,0,0,1026.0,0,2019.0,1,-3.0,0,871
2016,635367,150075,,10/01/2015,09/30/2016,4,32363738.0,33571465.0,22692.0,,549584.0,2153.0,231.0,1529.0,21166.604316546764,150075,BLUFFTON REGIONAL MEDICAL CENTER,180.0,0,0,0,0,0,2620.0,0,,0,,0,159
2016,635493,230108,,12/01/2015,11/30/2016,4,66258552.0,73994880.0,13176.0,,413980.0,1832.0,247.0,1351.0,49044.079940784606,230108,UP HEALTH SYSTEM PORTAGE,240.0,0,0,0,0,0,99.0,0,2013.0,1,3.0,1,79
2016,635521,30114,,10/01/2015,09/30/2016,4,93310124.0,86815271.0,40515.0,,2600444.0,8401.0,1289.0,5301.0,17602.362573099414,30114,ORO VALLEY HOSPITAL,15.0,0,0,0,0,0,2620.0,0,,0,,0,558
2016,635532,40134,,10/01/2015,09/30/2016,4,150560505.0,160487396.0,40992.0,,2949044.0,12019.0,309.0,5282.0,28504.450018932224,40134,"ARKANSAS HEART HOSPITAL, LLC",19.0,0,0,0,0,0,123.0,0,,0,,0,849
2016,635541,100049,,10/01/2015,09/30/2016,4,50620386.0,52213650.0,46116.0,,1426152.0,6601.0,1385.0,3573.0,14167.474391267842,100049,HIGHLANDS REGIONAL MEDICAL CENTER,130.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,218
2016,635543,100071,,10/01/2015,09/30/2016,4,147657834.0,114203810.0,89304.0,,2271388.0,11633.0,5624.0,10402.0,14195.138819457796,100071,BAYFRONT HEALTH BROOKSVILLE,122.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,220
2016,635555,100142,,10/01/2015,09/30/2016,11,50502358.0,50462613.0,24156.0,,1204560.0,6877.0,880.0,2837.0,17801.324638702856,100142,JACKSON HOSPITAL,2.0,0,0,0,0,0,916.0,0,,0,,0,932
2016,635561,100211,,10/01/2015,09/30/2016,4,43695555.0,42342463.0,43920.0,,682976.0,2870.0,373.0,2307.0,18940.422626788037,100211,BAYFRONT HEALTH DADE CITY,141.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,230
2016,635563,100217,,10/01/2015,09/30/2016,4,97528726.0,83824798.0,44286.0,,2431380.0,12160.0,1595.0,5062.0,19266.836428289214,100217,SEBASTIAN RIVER MEDICAL CENTER,130.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,231
2016,635575,100249,,06/01/2016,09/30/2016,4,27506651.0,24013659.0,15616.0,,839776.0,3408.0,319.0,1905.0,14439.18687664042,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,129.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,232
2016,635583,110046,,10/01/2015,09/30/2016,4,50894697.0,47516123.0,28182.0,,852628.0,3324.0,786.0,2669.0,19068.826152116897,110046,CLEARVIEW  REGIONAL MEDICAL CENTER,144.0,0,0,0,0,1,2778.0,0,2014.0,1,2.0,1,242
2016,635584,110075,,10/01/2015,09/30/2016,5,173994073.0,107796598.0,54534.0,,2184420.0,11247.0,2394.0,8132.0,21396.221470732908,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,149.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,244
2016,635598,140064,,10/01/2015,09/30/2016,1,84729209.0,70541710.0,32940.0,,1248268.0,5369.0,345.0,3043.0,27843.97272428525,140064,ST MARY MEDICAL CENTER,170.0,0,0,0,0,0,327.0,0,,0,,0,481
2016,635624,180078,,10/01/2015,09/30/2016,4,34920518.0,32584094.0,26352.0,,708036.0,3453.0,481.0,1809.0,19303.768933112216,180078,PAUL B HALL REGIONAL MEDICAL CENTER,204.0,0,0,0,0,1,2778.0,0,2014.0,1,2.0,1,254
2016,635631,190014,,01/01/2016,12/31/2016,4,42882815.0,44424395.0,50508.0,,767480.0,3829.0,158.0,2141.0,20029.339093881365,190014,TECHE REGIONAL MEDICAL CENTER,212.0,0,0,0,0,0,99.0,0,2019.0,1,-3.0,0,883
2016,635655,220016,,10/01/2015,09/30/2016,2,93437364.0,95899949.0,32574.0,,1808072.0,8236.0,1886.0,4588.0,20365.59808195292,220016,BAYSTATE FRANKLIN MEDICAL CENTER,230.0,0,0,0,0,0,36.0,0,,0,,0,50
2016,635656,220019,,10/01/2015,09/30/2016,2,126412906.0,126029074.0,40992.0,,1248940.0,5135.0,1323.0,3382.0,37378.15079834418,220019,HARRINGTON MEMORIAL HOSPITAL-1,231.0,0,0,0,0,0,442.0,0,,0,,0,19
2016,635662,220065,,10/01/2015,09/30/2016,2,57908527.0,57897920.0,28182.0,,1120784.0,5790.0,237.0,2424.0,23889.656353135313,220065,NOBLE HOSPITAL,230.0,0,0,0,0,0,36.0,0,2015.0,1,1.0,1,412
2016,635671,250007,,10/01/2015,09/30/2016,4,107734248.0,109352307.0,60756.0,,1654940.0,10033.0,6838.0,6330.0,17019.628436018957,250007,MERIT HEALTH BILOXI,257.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,272
2016,635678,250138,,10/01/2015,09/30/2016,4,132806755.0,107280813.0,57828.0,,1183560.0,3940.0,7399.0,4698.0,28268.78565346956,250138,MERIT HEALTH RIVER OAKS,259.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,281
2016,635724,260190,,10/01/2015,09/30/2016,4,88963882.0,85413862.0,23424.0,,1334368.0,5251.0,311.0,3923.0,22677.51261789447,260190,LEE'S SUMMIT MEDICAL CENTER,268.0,0,0,0,0,0,304.0,0,,0,,0,436
2016,635745,340106,,10/01/2015,09/30/2016,4,23762228.0,26764240.0,23424.0,,619201.0,3167.0,546.0,1726.0,13767.223638470452,340106,SANDHILLS REGIONAL MEDICAL CENTER,311.0,1,0,0,0,1,164.0,1,2014.0,1,2.0,1,304
2016,635746,340129,,10/01/2015,09/30/2016,4,117573709.0,91637313.0,45018.0,,1580404.0,5926.0,2199.0,4783.0,24581.582479615303,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,311.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,306
2016,635748,340144,,10/01/2015,09/30/2016,4,56525404.0,53786364.0,37332.0,,877408.0,4918.0,2887.0,2954.0,19135.207853757616,340144,DAVIS REGIONAL MEDICAL CENTER,320.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,307
2016,635780,510077,,10/01/2015,09/30/2016,4,19702455.0,18643530.0,27816.0,,431116.0,1701.0,685.0,1005.0,19604.432835820895,510077,WILLIAMSON MEMORIAL HOSPITAL,443.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,378
2016,635786,420019,,10/01/2015,09/30/2016,4,25729152.0,26242843.0,13176.0,,422492.0,1373.0,90.0,1166.0,22066.168096054887,420019,CHESTER REGIONAL MEDICAL CENTER,366.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,346
2016,635805,440193,,11/01/2015,10/31/2016,4,81300486.0,80150085.0,62220.0,,1301188.0,7450.0,1134.0,4295.0,18929.100349243305,440193,TENNOVA HEALTHCARE-LEBANON,380.0,0,0,0,0,0,2620.0,0,2014.0,1,2.0,1,351
2016,636907,161371,,07/01/2016,06/30/2017,9,56758379.0,58318776.0,9125.0,59632.0,,3024.0,178.0,842.0,67409.00118764845,161371,WINNESHIEK MEDICAL CENTER,448.0,0,0,0,0,0,107.0,0,,0,,0,134
2016,636909,170120,,01/01/2016,12/31/2016,9,59530106.0,62689200.0,16367.0,,997920.0,3146.0,295.0,2056.0,28954.331712062256,170120,LABETTE HEALTH,201.0,0,0,0,0,0,1774.0,0,,0,,0,930
2016,636912,174016,,07/01/2016,06/30/2017,2,20510899.0,21345468.0,21900.0,,,1191.0,,750.0,27347.865333333335,174016,,,0,0,0,0,0,,0,,0,,0,173
2016,636920,352004,,08/01/2016,07/31/2017,4,19455688.0,10603384.0,11315.0,,,3330.0,978.0,277.0,70237.14079422383,352004,,,0,0,0,0,0,,0,,0,,0,245
2016,636929,452092,,09/01/2016,08/31/2017,5,18941113.0,18105825.0,27010.0,,,10195.0,,706.0,26828.77195467422,452092,,,0,0,0,0,0,,0,,0,,0,203
2016,637122,270087,,04/01/2016,03/31/2017,6,70604829.0,56855572.0,6205.0,,209552.0,433.0,79.0,431.0,163816.30858468678,270087,THE HEALTHCENTER,276.0,0,0,0,0,0,2215.0,0,,0,,0,126
2016,637314,50289,,07/01/2016,06/30/2017,2,248651731.0,288333270.0,100375.0,,2050580.0,12636.0,1848.0,5668.0,43869.39502470007,50289,SETON MEDICAL CENTER,85.0,0,0,0,0,0,33.0,0,,0,,0,615
2016,637480,110030,,10/01/2015,09/30/2016,4,135053292.0,100043667.0,40992.0,,2307900.0,11852.0,3086.0,7222.0,18700.261977291608,110030,CARTERSVILLE MEDICAL CENTER,144.0,0,0,0,0,0,304.0,0,,0,,0,179
2016,637487,161362,,01/01/2016,12/31/2016,2,28049597.0,28434180.0,9150.0,49536.0,,1909.0,177.0,709.0,39562.19605077574,161362,CHEROKEE REGIONAL MEDICAL CENTER,196.0,0,0,0,0,0,1492.0,0,2013.0,1,3.0,1,45
2016,637499,290054,,01/01/2016,12/31/2016,4,240942733.0,202242872.0,72834.0,,2555756.0,13238.0,6319.0,13072.0,18431.97161872705,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,279.0,0,0,0,0,0,2704.0,0,,0,,0,33
2016,637523,100107,,01/01/2016,01/31/2016,4,2968844.0,3420241.0,2356.0,,82236.0,390.0,211.0,216.0,13744.648148148148,100107,LEHIGH REGIONAL MEDICAL CENTER,119.0,1,0,0,0,0,255.0,1,2014.0,1,2.0,1,224
2016,637544,110031,,01/01/2016,03/31/2016,4,32061172.0,25247331.0,14560.0,,664972.0,3515.0,1248.0,2262.0,14173.816091954022,110031,WELLSTAR SPALDING REGIONAL HOSPITAL,144.0,1,0,0,0,0,2729.0,1,2016.0,1,0.0,1,491
2016,637590,360125,,01/01/2016,12/31/2016,2,119647761.0,124202760.0,38796.0,,1798888.0,8889.0,790.0,4844.0,24700.198389760528,360125,ASHTABULA COUNTY MEDICAL CENTER,328.0,0,0,0,0,0,952.0,0,,0,,0,8
2016,637627,161375,,07/01/2016,06/30/2017,9,45462434.0,47992191.0,9125.0,70158.44,,1336.0,364.0,970.0,46868.48865979382,161375,BUENA VISTA REGIONAL MEDICAL CENTER,196.0,0,0,0,0,0,352.0,0,,0,,0,417
2016,637679,453047,,01/01/2016,12/31/2016,4,27838728.0,24127410.0,30378.0,,,13826.0,,1602.0,17377.483146067414,453047,,,0,0,0,0,0,,0,,0,,0,724
2016,637753,100307,,07/01/2016,06/30/2017,1,188696006.0,167206883.0,100375.0,,3188332.0,13521.0,1671.0,12038.0,15675.029573018774,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,123.0,0,0,0,0,0,118.0,0,,0,,0,386
2016,637796,231317,,07/01/2016,06/30/2017,2,16201519.0,15698096.0,5840.0,48.0,,547.0,,2.0,8100759.5,231317,,,0,0,0,0,0,,0,,0,,0,571
2016,637826,370032,,11/01/2015,10/31/2016,4,115531831.0,105864900.0,77958.0,,1698218.0,8841.0,4405.0,4701.0,24576.011699638373,370032,ALLIANCEHEALTH DEACONESS,339.0,0,0,0,0,0,2620.0,0,2018.0,1,-2.0,0,810
2016,637863,40019,,10/01/2015,09/30/2016,6,39330207.0,31298371.0,19032.0,,375172.0,1420.0,2042.0,2114.0,18604.639072847684,40019,FORREST CITY MEDICAL CENTER,379.0,0,0,0,0,1,2778.0,0,2014.0,1,2.0,1,335
2016,637868,50125,,01/01/2016,12/31/2016,4,446980629.0,420761226.0,95322.0,,4277112.0,27472.0,7912.0,15344.0,29130.645789885297,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,82.0,0,0,0,0,0,304.0,0,,0,,0,964
2016,637882,154031,,07/01/2016,06/30/2017,1,37070652.0,50563368.0,5840.0,,,1306.0,250.0,596.0,62199.08053691275,154031,,,0,0,0,0,0,,0,,0,,0,523
2016,638001,320084,,07/01/2016,06/30/2017,11,24840424.0,28685106.0,8760.0,,250064.0,632.0,7.0,471.0,52739.75371549894,320084,ROOSEVELT GENERAL HOSPITAL,400.0,0,0,0,0,0,2336.0,0,,0,,0,68
2016,638066,281321,,07/01/2016,06/30/2017,1,6175126.0,6573577.0,5840.0,4658.0,,375.0,8.0,69.0,89494.57971014493,281321,OAKLAND MERCY HOSPITAL,278.0,0,0,0,0,0,2664.0,0,2013.0,1,3.0,1,96
2016,638069,321306,,01/01/2016,12/31/2016,2,40254659.0,41841084.0,9150.0,77537.4,,1421.0,307.0,1254.0,32101.00398724083,321306,LINCOLN COUNTY MEDICAL CENTER,293.0,0,0,0,0,0,249.0,0,,0,,0,407
2016,638112,161378,,07/01/2016,06/30/2017,1,3626425.0,5749771.0,9125.0,1536.0,,788.0,,23.0,157670.65217391303,161378,MERCY MEDICAL CENTER-DYERSVILLE,193.0,0,0,0,0,0,2664.0,0,2013.0,1,3.0,1,46
2016,638181,61326,,01/01/2016,12/31/2016,4,24489636.0,22222519.0,5490.0,35329.76,,1141.0,232.0,539.0,45435.3172541744,61326,PIKES PEAK REGIONAL HOSPITAL,102.0,0,0,0,0,0,124.0,0,2017.0,1,-1.0,0,745
2016,638200,170150,,01/01/2016,12/31/2016,12,16689762.0,20128168.0,13542.0,,460962.0,2098.0,173.0,848.0,19681.32311320755,170150,SOUTH CENTRAL KS  MED CENTER,201.0,0,0,0,0,0,1708.0,0,,0,,0,56
2016,638357,41312,,01/01/2016,12/31/2016,2,19522701.0,20560927.0,9150.0,55392.0,,2482.0,87.0,758.0,25755.542216358837,41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,19.0,0,0,0,0,0,252.0,0,,0,,0,95
2016,638449,101308,,01/01/2016,12/31/2016,4,22775244.0,22638992.0,9150.0,55680.0,,3365.0,333.0,593.0,38406.819561551434,101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,133.0,0,0,0,0,0,906.0,0,,0,,0,605
2016,638509,240050,,01/01/2016,12/31/2016,1,99222167.0,88767756.0,19764.0,,1045716.0,3473.0,803.0,2854.0,34766.00105115627,240050,FAIRVIEW LAKES MEDICAL CENTER,251.0,0,0,0,0,0,56.0,0,,0,,0,885
2016,638545,351314,,07/01/2016,06/30/2017,2,6820904.0,7432154.0,10950.0,5534.73,,539.0,1.0,86.0,79312.83720930232,351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,321.0,0,0,0,0,0,1601.0,0,,0,,0,96
2016,639227,140304,,01/01/2016,12/31/2016,1,130724035.0,135619320.0,41724.0,,1447348.0,7073.0,1520.0,5756.0,22710.916435024323,140304,ADVENTIST BOLINGBROOK HOSPITAL,163.0,0,0,0,0,0,296.0,0,,0,,0,310
2016,639384,670053,,07/01/2016,06/30/2017,2,65691084.0,79150612.0,36500.0,,747376.0,4713.0,1673.0,4310.0,15241.550812064965,670053,ST LUKE'S SUGAR LAND HOSPITAL,397.0,0,0,0,0,0,2677.0,0,2013.0,1,3.0,1,209
2016,639475,241300,,01/01/2016,12/31/2016,2,7559017.0,8907110.0,3660.0,3400.16,,415.0,51.0,60.0,125983.61666666668,241300,MAHNOMEN HEALTH CENTER,322.0,0,0,0,0,0,325.0,0,,0,,0,122
2016,639536,450808,,01/01/2016,12/31/2016,6,28351349.0,29501655.0,2928.0,,158424.0,180.0,4.0,462.0,61366.556277056276,450808,NORTHWEST HILLS SURGICAL HOSPITAL,385.0,0,0,0,0,0,2011.0,0,,0,,0,43
2016,639559,521303,,01/01/2016,12/31/2016,2,12689656.0,10786956.0,9150.0,11040.0,,674.0,,151.0,84037.45695364238,521303,THEDACARE MEDICAL CENTER - WILD ROSE INC,452.0,0,0,0,0,0,166.0,0,2014.0,1,2.0,1,382
2016,639647,314012,,01/01/2016,12/31/2016,2,65055063.0,66221280.0,64660.0,,,15546.0,2575.0,5019.0,12961.757919904365,314012,,,0,0,0,0,0,,0,,0,,0,278
2016,639648,314021,,01/01/2016,12/31/2016,4,33134626.0,24995145.0,40260.0,,,9474.0,3488.0,2607.0,12709.86804756425,314021,,,0,0,0,0,0,,0,,0,,0,304
2016,639678,450518,,12/01/2015,11/30/2016,4,208033756.0,190511419.0,67710.0,,2259740.0,11831.0,1769.0,7924.0,26253.62897526502,450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,386.0,0,0,0,0,0,124.0,0,2017.0,1,-1.0,0,728
2016,639705,670068,,04/01/2016,03/31/2017,4,162912459.0,115001196.0,37595.0,,1459808.0,5463.0,1208.0,5843.0,27881.646243368137,670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,391.0,0,0,0,0,0,2078.0,0,,0,,0,327
2016,639709,61313,,01/01/2016,12/31/2016,9,15028909.0,16258896.0,6954.0,15912.0,,1128.0,134.0,259.0,58026.67567567567,61313,KIT CARSON COUNTY MEMORIAL HOSPITAL,103.0,0,0,0,0,0,2303.0,0,,0,,0,665
2016,639817,332006,,01/01/2016,12/31/2016,1,111059836.0,118525936.0,82350.0,,,48001.0,12057.0,2890.0,38429.00899653979,332006,,,0,0,0,0,0,,0,,0,,0,955
2016,639836,52039,,09/01/2016,08/31/2017,4,37894447.0,36688535.0,17520.0,,,7337.0,723.0,451.0,84023.16407982261,52039,,,0,0,0,0,0,,0,,0,,0,88
